Hersteller;Name;Horizontale Aufl (Px);Vertikale Aufl (Px);Auflösung;Spektrale Empfindlichkeit;Ausgabeformate;Sensortyp;Pixelgröße (µm);Sensorgröße (mm);Sensormodel;Sensorformat;Bildfrequenz (Hz);Objektivanschluss;Shuttertyp;Dynamic Range [dB];S/N-ratio [dB];Schnittstellenkonfiguration;Schnittstelle;Sensorkonfiguration;Gehäusetyp;web-scraper-start-url;Link-href;Listenpreis [€]
Teledyne DALSA;DALSA GENIE NANOXL-M4090-NIR;4096;4096;16,8;VISNIR;null;CMOS;4,5;26;Python 16K NIR;APS-H;15,6;M42;Global shutter/Prog scan;55,3;null;POE;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nanoxl-m4090-nir/;4620
Teledyne DALSA;DALSA GENIE NANOXL-M5100;5120;5120;26,2;Monochrome;null;CMOS;4,5;32,5;Python 25K;APS-H;9,5;M42;Global shutter/Prog scan;55,3;null;POE;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nanoxl-m5100/;6000
Teledyne DALSA;DALSA GENIE NANOXL-M5100-NIR;5120;5120;26,2;VISNIR;null;CMOS;4,5;32,5;Python 25K NIR;APS-H;9,5;M42;Global shutter/Prog scan;55,3;null;POE;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-nanoxl-m5100-nir/;6500
Teledyne DALSA;DALSA GENIE TS-C1920;2048;1088;2,2;Colour;null;CMOS;5,5;11;CMV2000;"2/3""";53;C-mount;Global shutter/Prog scan;null;null;POE;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-ts-c1920/;1930
Teledyne DALSA;DALSA GENIE TS-C2048;2048;2048;4,2;Colour;null;CMOS;5,5;15,8;CMV4000;"1""";26;C-mount;Global shutter/Prog scan;null;null;POE;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-ts-c2048/;2650
Teledyne DALSA;DALSA GENIE TS-C2500;2560;2048;5,2;Colour;null;CMOS;6;19,6;Teledyne DALSA;"1.2""";26;C-mount;Global shutter/Prog scan;null;null;POE;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-ts-c2500/;3360
Teledyne DALSA;DALSA GENIE TS-M1920;2048;1088;2,2;Monochrome;null;CMOS;5,5;11;CMV2000;"2/3""";53;C-mount;Global shutter/Prog scan;null;null;POE;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-ts-m1920/;1660
Teledyne DALSA;DALSA GENIE TS-M1920 CS;2048;1088;2,2;Monochrome;null;CMOS;5,5;11;CMV2000;"2/3""";53;CS-mount;Global shutter/Prog scan;null;null;POE;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-ts-m1920-cs/;1660
Teledyne DALSA;DALSA GENIE TS-M2048;2048;1088;2,2;Monochrome;null;CMOS;5,5;11;CMV4000;"2/3""";53;C-mount;Global shutter/Prog scan;null;null;POE;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-ts-m2048/;2420
Teledyne DALSA;DALSA GENIE TS-M2500;2560;2048;5,2;Monochrome;null;CMOS;6;19,6;Teledyne DALSA;"1.2""";26;C-mount;Global shutter/Prog scan;null;null;POE;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-ts-m2500/;3360
Teledyne DALSA;DALSA GENIE TS-M3500;3520;2200;7,7;Monochrome;null;CMOS;6;24,9;Teledyne DALSA;Large format;13;C-mount;Global shutter/Prog scan;null;null;POE;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-ts-m3500/;6040
Teledyne DALSA;DALSA GENIE TS-M4096;4096;3072;12,6;Monochrome;null;CMOS;6;30,7;Teledyne DALSA;Large format;9;M42;Global shutter/Prog scan;null;null;POE;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/dalsa-genie-ts-m4096/;7620
Tucsen;CVC D-1080-HDMI-METRICS;1920;1080;2,1;Colour;null;CMOS;2,9;6,39;Pregius IMX291;"1/2.8""";30;C-mount;Rolling shutter;null;null;null;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/cvc-d-1080-hdmi-metrics/;Auf Anfrage
Tucsen;TUCSEN DHYANA 400DC;2048;2048;4,2;Colour;null;sCMOS;6,5;18,8;G2020e;"1.2""";22;C-mount;Rolling shutter;85;null;null;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/tucsen-dhyana-400dc/;Auf Anfrage
Tucsen;TUCSEN DHYANA 95;2048;2048;4,2;Monochrome;null;sCMOS;11;31,9;G400 BSI;"2""";24;C-mount;Rolling shutter;86;null;null;null;Single sensor;Large format;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/tucsen-dhyana-95/;Auf Anfrage
Vieworks;VIEWORKS VC-101MC-M8H00;11648;8742;101,8;Colour;null;CMOS;3,76;55;IMX461;Large format;8,1;M72;Rolling shutter;78;null;Base;Base;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-101mc-m8h00/;15030
Vieworks;VIEWORKS VC-101MX-C9H00;11648;8742;101,8;Colour;null;CMOS;3,76;55;IMX461;Large format;8,1;M72;Rolling shutter;78;null;X4;X4;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-101mx-c9h00/;16520
Vieworks;VIEWORKS VC-101MX-M9H00;11648;8742;101,8;Monochrome;null;CMOS;3,76;55;IMX461;Large format;8,1;M72;Rolling shutter;78;null;X4;X4;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-101mx-m9h00/;16520
Vieworks;VIEWORKS VC-12MC-C65E0-FM;4096;3072;12,6;Colour;RGB;CMOS;5,5;28;CMV12000;Large format;65;M42;Global shutter/Prog scan;60;null;Base;CameraLink;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-12mc-c65e0-fm/;6010
Vieworks;VIEWORKS VC-12MC-M65E0-FM;4096;3072;12,6;Monochrome;Mono8;CMOS;5,5;28;CMV12000;Large format;65;M42;Global shutter/Prog scan;60;null;Base;CameraLink;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-12mc-m65e0-fm/;4860
Vieworks;VIEWORKS VC-12MX-C180E0-DIN-FM;4096;3072;12,6;Colour;RGB;CMOS;5,5;28;CMV12000;Large format;179,5;M42;Global shutter/Prog scan;null;54;X1;X1;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-12mx-c180e0-din-fm/;6010
Vieworks;VIEWORKS VC-12MX-M180E0-DIN-FM;4096;3072;12,6;Monochrome;Mono8;CMOS;5,5;28;CMV12000;Large format;179,5;M42;Global shutter/Prog scan;null;54;X1;X1;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-12mx-m180e0-din-fm/;5700
Vieworks;VIEWORKS VC-151MX-C6H00;14192;10640;151;Colour;null;CMOS;3,76;66,7;IMX411;Large format;6,2;M72;Rolling shutter;78;null;X4;X4;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-151mx-c6h00/;28080
Vieworks;VIEWORKS VC-151MX-M6H00;14192;10640;151;Monochrome;null;CMOS;3,76;66,7;IMX411;Large format;6,2;M72;Rolling shutter;78;null;X4;X4;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-151mx-m6h00/;28080
Vieworks;VIEWORKS VC-155MX-M15G0-M72 CLASS 1;16384;9440;154,7;Monochrome;null;CMOS;3,5;66;VW 155MP;Large format;15;M72;null;64;null;null;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-155mx-m15g0-m72-class-1/;52160
Vieworks;VIEWORKS VC-155MX-M15G1-M72 CLASS 2;14192;10640;151;Monochrome;null;CMOS;3,76;66,7;IMX411;Large format;5,5;M72;Rolling shutter;64;null;X4;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-155mx-m15g1-m72-class-2/;36360
Vieworks;VIEWORKS VC-25MC-C30D0-FM;5120;5120;26,2;Colour;RGB;CMOS;4,5;32;VITA 25K;Large format;30,8;M42;Global shutter/Prog scan;54;null;Full;CameraLink;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-25mc-c30d0-fm/;9270
Vieworks;VIEWORKS VC-25MC-M30D0-FM;5120;5120;26,2;Monochrome;Mono8;CMOS;4,5;32;VITA 25K;Large format;30,8;M42;Global shutter/Prog scan;54;null;Full;CameraLink;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-25mc-m30d0-fm/;8350
Vieworks;VIEWORKS VC-25MX-C72D0-DIN-FM;5120;5120;26,2;Colour;RGB;CMOS;4,5;32;VITA 25K;Large format;72;M42;Global shutter/Prog scan;54;null;X2;X2;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-25mx-c72d0-din-fm/;11930
Vieworks;VIEWORKS VC-25MX-C81D0-DIN-FM;5120;5120;26,2;Colour;RGB;CMOS;4,5;35;Python 25K;Large format;81;F-mount;null;54;null;null;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-25mx-c81d0-din-fm/;11910
Vieworks;VIEWORKS VC-25MX-M72D0-DIN-FM;5120;5120;26,2;Monochrome;Mono8;CMOS;4,5;32;VITA 25K;Large format;72;M42;Global shutter/Prog scan;54;null;X2;X2;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-25mx-m72d0-din-fm/;9880
Vieworks;VIEWORKS VC-25MX-M81D0-DIN-FM;5120;5120;26,2;Monochrome;Mono8;CMOS;4,5;35;Python 25K;Large format;81;F-mount;null;54;null;null;null;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-25mx-m81d0-din-fm/;9860
Vieworks;VIEWORKS VC-2MC-C150E0-CM;2048;1088;2,2;Colour;RGB;CMOS;5,5;11;CMV2000;"2/3""";148,5;C-mount;Global shutter/Prog scan;60;null;Base;CameraLink;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-2mc-c150e0-cm/;1380
Vieworks;VIEWORKS VC-2MC-C150E0-FM;2048;1088;2,2;Colour;RGB;CMOS;5,5;11;CMV2000;"2/3""";148,5;F-mount;Global shutter/Prog scan;60;null;Base;CameraLink;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-2mc-c150e0-fm/;1380
Vieworks;VIEWORKS VC-2MC-C340E0-CM;2048;1088;2,2;Colour;RGB;CMOS;5,5;11;CMV2000;"2/3""";337,6;C-mount;Global shutter/Prog scan;60;null;Base;CameraLink;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-2mc-c340e0-cm/;1710
Vieworks;VIEWORKS VC-2MC-C340E0-FM;2048;1088;2,2;Colour;RGB;CMOS;5,5;11;CMV2000;"2/3""";337,6;F-mount;Global shutter/Prog scan;60;null;Base;CameraLink;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-2mc-c340e0-fm/;1710
Vieworks;VIEWORKS VC-2MC-M150E0-CM;2048;1088;2,2;Monochrome;Mono8;CMOS;5,5;11;CMV2000;"2/3""";148,5;C-mount;Global shutter/Prog scan;60;null;Base;CameraLink;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-2mc-m150e0-cm/;1380
Vieworks;VIEWORKS VC-2MC-M150E0-FM;2048;1088;2,2;Monochrome;Mono8;CMOS;5,5;11;CMV2000;"2/3""";148,5;F-mount;Global shutter/Prog scan;60;null;Base;CameraLink;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-2mc-m150e0-fm/;1380
Vieworks;VIEWORKS VC-2MC-M340E0-CM;2048;1088;2,2;Monochrome;Mono8;CMOS;5,5;11;CMV2000;"2/3""";337,6;C-mount;Global shutter/Prog scan;60;null;Base;CameraLink;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-2mc-m340e0-cm/;1710
Vieworks;VIEWORKS VC-2MC-M340E0-FM;2048;1088;2,2;Monochrome;Mono8;CMOS;5,5;11;CMV2000;"2/3""";337,6;F-mount;Global shutter/Prog scan;60;null;Base;CameraLink;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-2mc-m340e0-fm/;1710
Vieworks;VIEWORKS VC-3MC-C280D0-CM;1696;1710;2,9;Colour;RGB;CMOS;8;15,8;LUPA3000;"1""";285;C-mount;Global shutter/Prog scan;60;null;Full;CameraLink;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-3mc-c280d0-cm/;5920
Vieworks;VIEWORKS VC-3MC-C280D0-FM;1696;1710;2,9;Colour;RGB;CMOS;8;15,8;LUPA3000;"1""";285;F-mount;Global shutter/Prog scan;60;null;Full;CameraLink;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-3mc-c280d0-fm/;5920
Vieworks;VIEWORKS VC-3MC-M280D0-CM;1696;1710;2,9;Monochrome;Mono8;CMOS;8;15,8;LUPA3000;"1""";285;C-mount;Global shutter/Prog scan;60;null;Full;CameraLink;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-3mc-m280d0-cm/;5920
Vieworks;VIEWORKS VC-3MC-M280D0-FM;1696;1710;2,9;Monochrome;Mono8;CMOS;8;15,8;LUPA3000;"1""";285;F-mount;Global shutter/Prog scan;60;null;Base;CameraLink;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-3mc-m280d0-fm/;5920
Vieworks;VIEWORKS VC-4MC-C180E0-CM;2048;2048;4,2;Colour;RGB;CMOS;5,5;15,8;CMV4000;"1""";179,5;C-mount;Global shutter/Prog scan;60;null;Base;CameraLink;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-4mc-c180e0-cm/;2190
Vieworks;VIEWORKS VC-4MC-C180E0-FM;2048;2048;4,2;Colour;RGB;CMOS;5,5;15,8;CMV4000;"1""";179,5;F-mount;Global shutter/Prog scan;60;null;Base;CameraLink;Single sensor;Standard;https://www.stemmer-imaging.com/de-de/produkte/kategorie/flaechenkameras/?q=&a_megapixel_0=&a_megapixel_1=&a_frame-rate_0=&a_frame-rate_1=&a_interface=&a_lens-mount=&sort=name&view_mode=products_table&table_sort=;https://www.stemmer-imaging.com/de-de/produkte/vieworks-vc-4mc-c180e0-fm/;2190
